listing_id,high,medium,low
7196590,0.14,0.33,0.53
7223833,0.045,0.2,0.755
7110915,0.085,0.395,0.52
7224056,0.025,0.19,0.785
7197047,0.11,0.35,0.54
7090158,0.09,0.43,0.48
7123473,0.055,0.255,0.69
7193586,0.055,0.2,0.745
7196693,0.015,0.075,0.91
7199564,0.03,0.22,0.75
7093574,0.015,0.065,0.92
7092343,0.065,0.25,0.685
7217049,0.07,0.305,0.625
7111219,0.08,0.22,0.7
7133704,0.115,0.29,0.595
7182001,0.03,0.145,0.825
7180442,0.145,0.295,0.56
7111017,0.07,0.365,0.565
7220878,0.06,0.23,0.71
7095205,0.15,0.37,0.48
7216517,0.02,0.105,0.875
7159288,0.06,0.35,0.59
7119246,0.23,0.35,0.42
7158215,0.155,0.33,0.515
7136730,0.11,0.28,0.61
7107671,0.0,0.04,0.96
7134021,0.03,0.195,0.775
7232515,0.185,0.425,0.39
7147946,0.025,0.095,0.88
7190857,0.01,0.1,0.89
7178889,0.025,0.135,0.84
7170422,0.04,0.245,0.715
7091904,0.04,0.155,0.805
7217352,0.13,0.385,0.485
7197908,0.04,0.27,0.69
7142717,0.01,0.08,0.91
7183537,0.03,0.125,0.845
7205546,0.085,0.275,0.64
7183423,0.015,0.105,0.88
7093427,0.005,0.095,0.9
7219409,0.055,0.195,0.75
7116703,0.085,0.2,0.715
7151354,0.185,0.305,0.51
7222105,0.085,0.405,0.51
7180795,0.1,0.35,0.55
7098008,0.035,0.2,0.765
7206904,0.05,0.175,0.775
7141611,0.0,0.045,0.955
7195338,0.15,0.4,0.45
7092067,0.115,0.45,0.435
7097792,0.05,0.135,0.815
7222020,0.065,0.28,0.655
7209642,0.08,0.28,0.64
7209245,0.075,0.3,0.625
7108986,0.345,0.27,0.385
7107555,0.01,0.08,0.91
7233072,0.025,0.15,0.825
7156026,0.085,0.26,0.655
7169905,0.025,0.185,0.79
7122126,0.155,0.325,0.52
7211201,0.005,0.08,0.915
7742794,0.005,0.05,0.945
7207937,0.005,0.125,0.87
7202637,0.01,0.055,0.935
7134448,0.01,0.055,0.935
7173594,0.055,0.18,0.765
7108951,0.015,0.105,0.88
7174472,0.105,0.17,0.725
7210897,0.07,0.32,0.61
7185768,0.01,0.045,0.945
7230376,0.065,0.295,0.64
7098825,0.04,0.235,0.725
7201948,0.02,0.19,0.79
7165062,0.235,0.42,0.345
7198423,0.045,0.18,0.775
7119178,0.015,0.115,0.87
7178479,0.04,0.185,0.775
7200232,0.02,0.09,0.89
7170145,0.285,0.35,0.365
7176379,0.03,0.105,0.865
7137043,0.005,0.1,0.895
7200384,0.015,0.185,0.8
7217821,0.05,0.16,0.79
7134893,0.015,0.13,0.855
7197725,0.06,0.315,0.625
7204952,0.14,0.365,0.495
7231644,0.01,0.065,0.925
7234150,0.03,0.175,0.795
7114993,0.065,0.2,0.735
7136309,0.205,0.425,0.37
7220322,0.08,0.225,0.695
7187965,0.115,0.37,0.515
7203099,0.01,0.05,0.94
7143470,0.175,0.465,0.36
7087974,0.025,0.13,0.845
7140778,0.07,0.265,0.665
7129324,0.015,0.16,0.825
7213945,0.015,0.23,0.755
7226210,0.01,0.105,0.885
7162274,0.03,0.14,0.83
7102773,0.08,0.385,0.535
7186868,0.005,0.065,0.93
7228647,0.13,0.4,0.47
7193706,0.01,0.145,0.845
7122928,0.04,0.215,0.745
7229267,0.125,0.42,0.455
7206300,0.005,0.035,0.96
7147449,0.02,0.12,0.86
7136240,0.055,0.17,0.775
7221477,0.045,0.23,0.725
7106186,0.09,0.315,0.595
7145156,0.055,0.24,0.705
7224345,0.005,0.075,0.92
7232021,0.04,0.31,0.65
7231348,0.035,0.215,0.75
7140758,0.04,0.16,0.8
7099533,0.115,0.37,0.515
7225250,0.015,0.145,0.84
7125833,0.0,0.085,0.915
7129454,0.01,0.105,0.885
7092980,0.03,0.13,0.84
7123453,0.11,0.37,0.52
7142795,0.19,0.43,0.38
7102119,0.05,0.245,0.705
7211567,0.02,0.11,0.87
7213621,0.045,0.315,0.64
7103201,0.165,0.41,0.425
7163924,0.105,0.225,0.67
7210111,0.03,0.125,0.845
7144655,0.04,0.115,0.845
7160952,0.08,0.13,0.79
7184254,0.1,0.37,0.53
7216639,0.165,0.49,0.345
7110988,0.13,0.405,0.465
7212621,0.07,0.125,0.805
7112656,0.06,0.245,0.695
7224021,0.015,0.185,0.8
7196348,0.305,0.3,0.395
7194589,0.02,0.095,0.885
7193119,0.015,0.055,0.93
7188468,0.005,0.07,0.925
7215737,0.03,0.13,0.84
7137826,0.09,0.205,0.705
7126076,0.04,0.13,0.83
7155324,0.235,0.4,0.365
7157315,0.005,0.13,0.865
7115193,0.035,0.185,0.78
7107399,0.0,0.045,0.955
7218891,0.055,0.18,0.765
7148067,0.055,0.25,0.695
7135725,0.02,0.105,0.875
7197475,0.02,0.11,0.87
7160360,0.14,0.265,0.595
7122081,0.1,0.4,0.5
7159613,0.035,0.16,0.805
7189424,0.14,0.3,0.56
7232313,0.08,0.255,0.665
7227115,0.175,0.445,0.38
7132993,0.085,0.305,0.61
7217304,0.05,0.18,0.77
7098927,0.045,0.19,0.765
7118354,0.04,0.165,0.795
7178031,0.095,0.32,0.585
7228451,0.04,0.23,0.73
7209911,0.085,0.31,0.605
7170170,0.07,0.355,0.575
7129240,0.135,0.315,0.55
7110081,0.07,0.37,0.56
7150140,0.04,0.18,0.78
7180498,0.08,0.225,0.695
7206470,0.065,0.295,0.64
7221088,0.04,0.13,0.83
7120245,0.11,0.39,0.5
7128229,0.055,0.195,0.75
7234393,0.105,0.415,0.48
7231736,0.04,0.215,0.745
7216585,0.2,0.43,0.37
7181376,0.135,0.33,0.535
7145618,0.05,0.12,0.83
7110767,0.195,0.355,0.45
7140360,0.02,0.11,0.87
7160625,0.145,0.37,0.485
7218703,0.12,0.455,0.425
7183954,0.085,0.32,0.595
7194605,0.06,0.275,0.665
7160599,0.08,0.25,0.67
7145137,0.055,0.25,0.695
7176680,0.005,0.065,0.93
7153917,0.01,0.065,0.925
7134856,0.075,0.345,0.58
7164385,0.03,0.15,0.82
7193987,0.005,0.015,0.98
7204405,0.01,0.175,0.815
7223511,0.01,0.13,0.86
7104941,0.015,0.15,0.835
7168560,0.125,0.415,0.46
7126957,0.07,0.265,0.665
7170035,0.08,0.225,0.695
7220216,0.08,0.215,0.705
7217853,0.0,0.02,0.98
7181390,0.19,0.4,0.41
7232921,0.02,0.12,0.86
7199831,0.055,0.15,0.795
7202263,0.145,0.325,0.53
7209616,0.125,0.335,0.54
7128755,0.05,0.205,0.745
7149841,0.08,0.195,0.725
7186032,0.17,0.39,0.44
7137220,0.265,0.47,0.265
7190664,0.165,0.385,0.45
7149496,0.035,0.155,0.81
7120532,0.02,0.165,0.815
7092693,0.135,0.365,0.5
7197858,0.0,0.02,0.98
7212194,0.165,0.355,0.48
7138834,0.02,0.045,0.935
7104115,0.18,0.41,0.41
7094744,0.08,0.29,0.63
7198943,0.245,0.405,0.35
7176343,0.005,0.06,0.935
7133337,0.265,0.42,0.315
7188193,0.065,0.33,0.605
7136445,0.03,0.185,0.785
7154538,0.175,0.36,0.465
7197339,0.0,0.095,0.905
7121970,0.175,0.39,0.435
7172973,0.245,0.31,0.445
7155222,0.18,0.415,0.405
7208152,0.09,0.4,0.51
7110322,0.17,0.415,0.415
7173039,0.005,0.03,0.965
7225844,0.015,0.04,0.945
7160707,0.075,0.265,0.66
7130400,0.01,0.08,0.91
7213472,0.02,0.24,0.74
7090610,0.05,0.21,0.74
7169822,0.07,0.35,0.58
7178185,0.015,0.115,0.87
7118624,0.02,0.2,0.78
7113688,0.005,0.03,0.965
7113441,0.005,0.205,0.79
7114204,0.14,0.375,0.485
7189187,0.21,0.37,0.42
7164254,0.01,0.075,0.915
7088691,0.04,0.135,0.825
7186876,0.08,0.24,0.68
7110477,0.01,0.235,0.755
7093626,0.11,0.39,0.5
7172747,0.005,0.105,0.89
7218842,0.03,0.14,0.83
7122476,0.295,0.27,0.435
7132478,0.28,0.32,0.4
7152493,0.02,0.17,0.81
7116017,0.08,0.325,0.595
7090331,0.05,0.18,0.77
7201906,0.085,0.265,0.65
7170677,0.11,0.425,0.465
7143707,0.1,0.17,0.73
7148406,0.14,0.315,0.545
7210622,0.04,0.36,0.6
7180636,0.17,0.355,0.475
7139197,0.04,0.165,0.795
7125598,0.035,0.21,0.755
7222360,0.115,0.335,0.55
7152947,0.06,0.22,0.72
7110250,0.01,0.09,0.9
7089590,0.065,0.185,0.75
7192379,0.29,0.315,0.395
7136754,0.015,0.085,0.9
7232839,0.07,0.185,0.745
7187575,0.03,0.115,0.855
7105705,0.2,0.35,0.45
7119070,0.3,0.275,0.425
7205349,0.01,0.145,0.845
7187758,0.205,0.335,0.46
7125849,0.0,0.055,0.945
7204785,0.16,0.265,0.575
7118489,0.005,0.135,0.86
7117655,0.06,0.255,0.685
7214997,0.315,0.3,0.385
7141774,0.05,0.17,0.78
7117282,0.025,0.115,0.86
7092905,0.05,0.16,0.79
7167227,0.22,0.36,0.42
7118875,0.095,0.29,0.615
7155331,0.02,0.145,0.835
7211438,0.02,0.17,0.81
7173559,0.06,0.305,0.635
7199427,0.025,0.12,0.855
7099360,0.16,0.455,0.385
7125705,0.0,0.03,0.97
7172805,0.085,0.38,0.535
7139155,0.135,0.29,0.575
7214039,0.02,0.105,0.875
7094343,0.005,0.11,0.885
7204320,0.045,0.2,0.755
7151971,0.2,0.31,0.49
7110877,0.065,0.28,0.655
7132523,0.01,0.1,0.89
7155519,0.03,0.175,0.795
7190642,0.07,0.39,0.54
7118228,0.055,0.185,0.76
7126213,0.04,0.155,0.805
7172442,0.02,0.125,0.855
7118264,0.0,0.045,0.955
7093219,0.05,0.15,0.8
7233590,0.08,0.255,0.665
7128243,0.06,0.28,0.66
7106927,0.01,0.055,0.935
7228089,0.18,0.36,0.46
7146340,0.125,0.43,0.445
7112051,0.155,0.24,0.605
7127829,0.015,0.155,0.83
7210234,0.315,0.305,0.38
7109165,0.09,0.35,0.56
7166390,0.005,0.025,0.97
7110675,0.03,0.215,0.755
7126338,0.01,0.065,0.925
7143712,0.0,0.01,0.99
7214193,0.095,0.29,0.615
7181512,0.1,0.34,0.56
7155125,0.04,0.115,0.845
7110157,0.055,0.3,0.645
7190022,0.04,0.23,0.73
7227894,0.185,0.34,0.475
7203614,0.07,0.405,0.525
7161296,0.0,0.095,0.905
7138026,0.02,0.22,0.76
7133292,0.165,0.38,0.455
7136259,0.075,0.38,0.545
7092740,0.165,0.315,0.52
7185906,0.08,0.285,0.635
7171183,0.15,0.34,0.51
7099949,0.085,0.455,0.46
7232816,0.01,0.155,0.835
7731330,0.04,0.185,0.775
7188495,0.0,0.02,0.98
7232550,0.075,0.315,0.61
7094154,0.065,0.265,0.67
7194616,0.04,0.22,0.74
7114963,0.01,0.13,0.86
7221523,0.2,0.395,0.405
7179233,0.07,0.245,0.685
7177570,0.055,0.375,0.57
7228441,0.01,0.05,0.94
7153044,0.17,0.38,0.45
7172178,0.02,0.165,0.815
7222466,0.225,0.355,0.42
7153261,0.01,0.04,0.95
7124338,0.06,0.235,0.705
7117307,0.255,0.315,0.43
7200728,0.05,0.125,0.825
7134352,0.04,0.245,0.715
7198484,0.155,0.4,0.445
7132745,0.295,0.265,0.44
7111080,0.01,0.155,0.835
7227191,0.1,0.31,0.59
7124588,0.31,0.35,0.34
7127484,0.13,0.335,0.535
7094225,0.03,0.135,0.835
7230321,0.03,0.205,0.765
7154577,0.1,0.375,0.525
7204593,0.015,0.08,0.905
7157769,0.245,0.415,0.34
7173154,0.065,0.35,0.585
7113368,0.005,0.035,0.96
7096071,0.03,0.18,0.79
7137523,0.15,0.335,0.515
7131181,0.07,0.325,0.605
7095284,0.07,0.23,0.7
7157158,0.04,0.165,0.795
7088651,0.01,0.075,0.915
7197295,0.02,0.115,0.865
7137293,0.045,0.24,0.715
7091021,0.04,0.25,0.71
7228687,0.0,0.01,0.99
7100224,0.135,0.39,0.475
7144950,0.285,0.375,0.34
7154009,0.25,0.32,0.43
7115833,0.03,0.16,0.81
7102621,0.0,0.12,0.88
7137867,0.095,0.4,0.505
7182564,0.02,0.125,0.855
7208411,0.02,0.225,0.755
7111203,0.03,0.175,0.795
7106948,0.005,0.05,0.945
7131171,0.195,0.37,0.435
7162196,0.025,0.135,0.84
7204960,0.035,0.215,0.75
7220813,0.21,0.355,0.435
7102514,0.03,0.195,0.775
7170188,0.03,0.22,0.75
7200451,0.05,0.2,0.75
7131681,0.105,0.325,0.57
7155766,0.055,0.22,0.725
7200749,0.165,0.38,0.455
7191970,0.09,0.385,0.525
7127552,0.305,0.3,0.395
7186989,0.055,0.19,0.755
7102873,0.12,0.355,0.525
7205155,0.03,0.18,0.79
7126587,0.125,0.35,0.525
7098737,0.075,0.395,0.53
7180033,0.0,0.02,0.98
7234396,0.12,0.355,0.525
7140834,0.02,0.095,0.885
7181527,0.195,0.41,0.395
7109341,0.135,0.305,0.56
7193958,0.215,0.455,0.33
7202079,0.2,0.37,0.43
7217657,0.0,0.045,0.955
7185316,0.045,0.255,0.7
7216681,0.11,0.245,0.645
7136951,0.085,0.31,0.605
7186792,0.025,0.175,0.8
7131845,0.08,0.435,0.485
7143957,0.15,0.315,0.535
7207682,0.095,0.29,0.615
7228913,0.305,0.34,0.355
7185290,0.055,0.28,0.665
7228048,0.105,0.215,0.68
7091789,0.045,0.185,0.77
7172114,0.12,0.435,0.445
7204344,0.035,0.155,0.81
7212429,0.02,0.11,0.87
7174038,0.065,0.305,0.63
7140947,0.025,0.12,0.855
7136385,0.115,0.365,0.52
7098697,0.08,0.42,0.5
7103401,0.085,0.42,0.495
7129860,0.025,0.21,0.765
7105664,0.02,0.125,0.855
7233144,0.14,0.465,0.395
7207409,0.04,0.19,0.77
7231912,0.03,0.225,0.745
7126959,0.025,0.12,0.855
7227804,0.01,0.115,0.875
7163821,0.075,0.24,0.685
7145485,0.04,0.165,0.795
7097859,0.095,0.305,0.6
7154234,0.15,0.4,0.45
7109970,0.14,0.405,0.455
7152005,0.06,0.185,0.755
7232891,0.07,0.305,0.625
7142235,0.005,0.08,0.915
7149949,0.17,0.25,0.58
7195663,0.085,0.435,0.48
7190710,0.05,0.235,0.715
7142847,0.065,0.36,0.575
7138357,0.015,0.185,0.8
7203622,0.03,0.145,0.825
7123206,0.02,0.1,0.88
7143835,0.17,0.39,0.44
7203807,0.27,0.365,0.365
7176422,0.005,0.07,0.925
7161267,0.04,0.155,0.805
7217764,0.035,0.185,0.78
7189800,0.195,0.505,0.3
7157949,0.0,0.145,0.855
7137148,0.06,0.315,0.625
7182086,0.17,0.405,0.425
7093895,0.07,0.275,0.655
7234109,0.115,0.23,0.655
7137487,0.025,0.11,0.865
7103144,0.195,0.28,0.525
7227172,0.095,0.415,0.49
7211829,0.245,0.36,0.395
7208277,0.085,0.39,0.525
7094814,0.155,0.355,0.49
7204539,0.13,0.31,0.56
7195524,0.015,0.205,0.78
7194184,0.135,0.415,0.45
7226260,0.03,0.14,0.83
7154608,0.115,0.355,0.53
7132744,0.055,0.345,0.6
7125703,0.065,0.3,0.635
7157210,0.09,0.275,0.635
7210643,0.03,0.15,0.82
7100572,0.145,0.29,0.565
7133248,0.0,0.055,0.945
7176743,0.1,0.26,0.64
7111925,0.0,0.04,0.96
7142429,0.075,0.325,0.6
7232262,0.165,0.49,0.345
7088189,0.005,0.09,0.905
7162962,0.045,0.23,0.725
7102832,0.05,0.28,0.67
7096304,0.04,0.23,0.73
7155784,0.135,0.37,0.495
7213429,0.025,0.26,0.715
7142137,0.02,0.145,0.835
7121809,0.19,0.4,0.41
7169753,0.005,0.08,0.915
7154867,0.005,0.035,0.96
7218750,0.26,0.44,0.3
7173121,0.035,0.175,0.79
7175364,0.045,0.135,0.82
7154872,0.06,0.21,0.73
7153407,0.28,0.38,0.34
7141867,0.035,0.25,0.715
7200542,0.045,0.165,0.79
7144672,0.05,0.17,0.78
7227398,0.055,0.2,0.745
7141278,0.03,0.175,0.795
7098903,0.14,0.425,0.435
7173587,0.085,0.375,0.54
7161406,0.0,0.045,0.955
7174405,0.09,0.31,0.6
7201527,0.07,0.29,0.64
7094823,0.02,0.12,0.86
7174520,0.12,0.26,0.62
7199589,0.125,0.325,0.55
7210868,0.15,0.37,0.48
7226748,0.045,0.22,0.735
7141783,0.0,0.005,0.995
7159769,0.14,0.295,0.565
7202658,0.055,0.175,0.77
7216840,0.135,0.355,0.51
7149031,0.085,0.35,0.565
7123907,0.07,0.22,0.71
7220593,0.125,0.41,0.465
7099259,0.08,0.32,0.6
7153194,0.005,0.06,0.935
7120225,0.02,0.145,0.835
7137610,0.13,0.4,0.47
7132989,0.08,0.245,0.675
7167935,0.02,0.225,0.755
7131576,0.27,0.36,0.37
7200937,0.08,0.345,0.575
7094855,0.005,0.085,0.91
7164257,0.09,0.25,0.66
7154525,0.09,0.335,0.575
7108869,0.055,0.26,0.685
7147788,0.045,0.245,0.71
7195027,0.025,0.16,0.815
7107583,0.06,0.405,0.535
7134943,0.065,0.335,0.6
7148604,0.04,0.145,0.815
7180280,0.08,0.285,0.635
7212518,0.23,0.32,0.45
7190771,0.06,0.195,0.745
7149276,0.0,0.02,0.98
7093780,0.125,0.42,0.455
7104686,0.03,0.08,0.89
7127458,0.135,0.35,0.515
7130192,0.04,0.175,0.785
7199121,0.075,0.33,0.595
7135771,0.0,0.025,0.975
7174383,0.065,0.205,0.73
7161710,0.075,0.205,0.72
7229208,0.01,0.09,0.9
7148272,0.15,0.295,0.555
7201508,0.12,0.435,0.445
7133979,0.175,0.375,0.45
7131318,0.015,0.075,0.91
7191623,0.0,0.035,0.965
7103273,0.0,0.065,0.935
7106580,0.1,0.25,0.65
7180828,0.11,0.39,0.5
7217490,0.015,0.155,0.83
7125674,0.045,0.19,0.765
7207779,0.22,0.295,0.485
7199270,0.125,0.45,0.425
7200520,0.0,0.035,0.965
7197105,0.01,0.12,0.87
7175551,0.03,0.1,0.87
7225923,0.02,0.11,0.87
7105575,0.12,0.475,0.405
7119640,0.08,0.275,0.645
7189461,0.065,0.225,0.71
7125704,0.015,0.2,0.785
7144313,0.035,0.115,0.85
7124234,0.105,0.335,0.56
7093548,0.07,0.32,0.61
7194217,0.0,0.075,0.925
7143445,0.0,0.02,0.98
7220110,0.065,0.225,0.71
7196196,0.0,0.035,0.965
7165624,0.075,0.23,0.695
7133329,0.12,0.265,0.615
7112388,0.14,0.3,0.56
7151531,0.03,0.13,0.84
7205943,0.08,0.21,0.71
7192503,0.005,0.05,0.945
7229082,0.085,0.245,0.67
7099838,0.035,0.13,0.835
7143552,0.07,0.26,0.67
7173401,0.0,0.195,0.805
7091247,0.015,0.19,0.795
7205001,0.04,0.165,0.795
7097891,0.02,0.19,0.79
7154753,0.105,0.16,0.735
7157789,0.03,0.195,0.775
7100681,0.015,0.11,0.875
7211824,0.035,0.14,0.825
7195918,0.01,0.2,0.79
7185043,0.055,0.245,0.7
7132686,0.055,0.19,0.755
7126743,0.14,0.315,0.545
7118952,0.25,0.35,0.4
7214225,0.1,0.3,0.6
7090170,0.1,0.315,0.585
7204314,0.01,0.145,0.845
7102599,0.06,0.2,0.74
7123207,0.04,0.16,0.8
7220341,0.0,0.06,0.94
7214447,0.03,0.14,0.83
7091971,0.14,0.395,0.465
7119552,0.055,0.205,0.74
7232143,0.08,0.46,0.46
7215729,0.075,0.33,0.595
7156508,0.01,0.075,0.915
7197284,0.01,0.055,0.935
7159298,0.155,0.355,0.49
7162036,0.195,0.385,0.42
7230422,0.03,0.14,0.83
7186030,0.02,0.115,0.865
7155353,0.025,0.115,0.86
7149883,0.195,0.295,0.51
7131442,0.175,0.385,0.44
7191429,0.035,0.275,0.69
7089681,0.21,0.32,0.47
7158419,0.01,0.06,0.93
7101761,0.025,0.135,0.84
7140646,0.0,0.01,0.99
7145931,0.04,0.24,0.72
7197490,0.0,0.03,0.97
7113257,0.11,0.39,0.5
7112329,0.02,0.16,0.82
7111683,0.06,0.29,0.65
7128871,0.025,0.075,0.9
7129683,0.015,0.075,0.91
7130322,0.15,0.39,0.46
7213457,0.0,0.065,0.935
7137217,0.0,0.195,0.805
7160325,0.05,0.165,0.785
7102830,0.095,0.415,0.49
7151006,0.125,0.405,0.47
7119509,0.075,0.455,0.47
7233927,0.22,0.29,0.49
7210463,0.035,0.11,0.855
7088757,0.13,0.405,0.465
7120103,0.015,0.125,0.86
7170052,0.05,0.245,0.705
7205094,0.205,0.315,0.48
7114157,0.165,0.345,0.49
7153838,0.01,0.045,0.945
7204290,0.055,0.25,0.695
7228763,0.025,0.1,0.875
7120702,0.05,0.125,0.825
7144315,0.045,0.225,0.73
7150368,0.01,0.07,0.92
7170584,0.01,0.145,0.845
7175861,0.09,0.38,0.53
7232868,0.03,0.25,0.72
7148146,0.035,0.175,0.79
7132863,0.03,0.285,0.685
7174881,0.0,0.02,0.98
7139484,0.035,0.195,0.77
7139827,0.01,0.125,0.865
7089416,0.055,0.31,0.635
7128218,0.005,0.03,0.965
7211537,0.165,0.395,0.44
7140676,0.09,0.22,0.69
7217256,0.04,0.245,0.715
7188580,0.105,0.455,0.44
7222253,0.02,0.165,0.815
7150335,0.17,0.3,0.53
7150528,0.025,0.19,0.785
7140073,0.025,0.145,0.83
7139638,0.005,0.07,0.925
7121286,0.01,0.145,0.845
7161122,0.005,0.08,0.915
7166703,0.0,0.09,0.91
7109900,0.0,0.025,0.975
7158267,0.17,0.29,0.54
7173117,0.16,0.38,0.46
7168809,0.13,0.355,0.515
7137514,0.095,0.42,0.485
7158274,0.055,0.215,0.73
7184847,0.02,0.105,0.875
7198410,0.03,0.2,0.77
7191417,0.0,0.075,0.925
7210062,0.175,0.36,0.465
7133039,0.005,0.05,0.945
7205830,0.125,0.39,0.485
7108022,0.005,0.065,0.93
7136809,0.075,0.235,0.69
7091015,0.11,0.195,0.695
7170048,0.215,0.365,0.42
7219868,0.045,0.115,0.84
7173644,0.13,0.385,0.485
7095229,0.02,0.22,0.76
7117631,0.01,0.06,0.93
7199474,0.04,0.21,0.75
7196734,0.11,0.355,0.535
7118323,0.0,0.055,0.945
7124851,0.03,0.14,0.83
7120729,0.13,0.355,0.515
7139159,0.04,0.165,0.795
7102114,0.125,0.31,0.565
7090040,0.07,0.25,0.68
7210516,0.04,0.175,0.785
7123352,0.0,0.125,0.875
7113873,0.21,0.365,0.425
7200902,0.055,0.255,0.69
7208621,0.005,0.01,0.985
7221830,0.01,0.04,0.95
7137127,0.11,0.285,0.605
7210919,0.085,0.445,0.47
7214356,0.075,0.41,0.515
7193395,0.04,0.135,0.825
7135866,0.09,0.42,0.49
7178470,0.19,0.255,0.555
7153046,0.05,0.165,0.785
7170023,0.165,0.47,0.365
7214857,0.12,0.275,0.605
7185217,0.14,0.345,0.515
7177005,0.04,0.17,0.79
7143003,0.02,0.155,0.825
7132580,0.035,0.07,0.895
7089047,0.16,0.36,0.48
7210997,0.005,0.15,0.845
7233955,0.1,0.37,0.53
7119836,0.255,0.35,0.395
7144603,0.135,0.305,0.56
7223152,0.085,0.23,0.685
7190283,0.32,0.32,0.36
7139323,0.02,0.155,0.825
7123295,0.005,0.045,0.95
7147784,0.115,0.28,0.605
7179014,0.3,0.355,0.345
7200641,0.12,0.4,0.48
7135233,0.055,0.18,0.765
7151562,0.0,0.04,0.96
7210050,0.01,0.075,0.915
7110838,0.025,0.135,0.84
7181946,0.055,0.315,0.63
7180720,0.035,0.19,0.775
7108166,0.025,0.21,0.765
7194126,0.295,0.315,0.39
7131295,0.265,0.325,0.41
7206174,0.08,0.415,0.505
7192577,0.065,0.365,0.57
7138071,0.03,0.145,0.825
7180090,0.03,0.285,0.685
7208437,0.13,0.265,0.605
7141765,0.18,0.3,0.52
7215318,0.015,0.145,0.84
7173813,0.06,0.205,0.735
7180011,0.015,0.165,0.82
7204951,0.015,0.145,0.84
7154486,0.09,0.345,0.565
7112356,0.01,0.065,0.925
7233412,0.07,0.24,0.69
7155120,0.19,0.355,0.455
7123278,0.015,0.115,0.87
7150318,0.255,0.325,0.42
7099036,0.055,0.245,0.7
7223944,0.06,0.28,0.66
7200134,0.065,0.275,0.66
7164882,0.095,0.255,0.65
7110124,0.105,0.38,0.515
7149490,0.04,0.175,0.785
7159942,0.0,0.045,0.955
7220651,0.085,0.33,0.585
7137258,0.01,0.165,0.825
7204028,0.075,0.395,0.53
7170352,0.07,0.225,0.705
7105434,0.01,0.035,0.955
7115713,0.15,0.395,0.455
7120727,0.015,0.08,0.905
7145002,0.0,0.03,0.97
7132199,0.01,0.2,0.79
7219856,0.155,0.34,0.505
7138426,0.11,0.25,0.64
7219897,0.09,0.26,0.65
7179144,0.105,0.245,0.65
7186939,0.235,0.345,0.42
7094203,0.23,0.34,0.43
7195070,0.0,0.09,0.91
7110771,0.285,0.31,0.405
7096601,0.175,0.315,0.51
7163212,0.03,0.14,0.83
7187426,0.015,0.09,0.895
7108588,0.065,0.155,0.78
7138374,0.155,0.425,0.42
7104893,0.175,0.375,0.45
7202147,0.165,0.37,0.465
7108823,0.04,0.195,0.765
7197952,0.035,0.14,0.825
7203489,0.035,0.205,0.76
7159305,0.175,0.31,0.515
7149234,0.08,0.295,0.625
7109147,0.0,0.03,0.97
7128197,0.02,0.115,0.865
7140343,0.19,0.35,0.46
7187761,0.21,0.285,0.505
7160888,0.105,0.34,0.555
7134047,0.005,0.035,0.96
7201472,0.055,0.22,0.725
7096068,0.04,0.185,0.775
7088612,0.015,0.115,0.87
7175090,0.005,0.105,0.89
7201484,0.12,0.43,0.45
7175054,0.155,0.325,0.52
7159907,0.01,0.17,0.82
7126138,0.025,0.11,0.865
7136208,0.11,0.415,0.475
7110286,0.185,0.415,0.4
7166208,0.15,0.37,0.48
7142682,0.06,0.22,0.72
7211258,0.16,0.385,0.455
7200288,0.215,0.365,0.42
7199712,0.1,0.36,0.54
7187144,0.035,0.22,0.745
7130214,0.005,0.08,0.915
7141473,0.095,0.405,0.5
7096109,0.01,0.1,0.89
7170360,0.1,0.17,0.73
7116286,0.005,0.05,0.945
7175791,0.08,0.3,0.62
7204605,0.215,0.355,0.43
7209850,0.025,0.08,0.895
7138992,0.01,0.055,0.935
7136021,0.09,0.25,0.66
7115261,0.055,0.185,0.76
7132024,0.075,0.365,0.56
7107695,0.04,0.255,0.705
7165673,0.115,0.29,0.595
7151724,0.24,0.36,0.4
7206936,0.07,0.25,0.68
7124054,0.025,0.15,0.825
7203049,0.005,0.045,0.95
7128736,0.025,0.12,0.855
7153305,0.0,0.005,0.995
7098621,0.225,0.455,0.32
7154335,0.125,0.395,0.48
7232373,0.03,0.125,0.845
7089571,0.17,0.385,0.445
7170777,0.165,0.49,0.345
7115722,0.07,0.17,0.76
7670652,0.005,0.105,0.89
7179860,0.145,0.395,0.46
7217653,0.01,0.09,0.9
7186272,0.025,0.28,0.695
7097749,0.02,0.11,0.87
7103466,0.1,0.445,0.455
7138975,0.015,0.16,0.825
7193026,0.11,0.36,0.53
7100998,0.255,0.345,0.4
7150356,0.05,0.225,0.725
7089054,0.005,0.11,0.885
7090981,0.01,0.07,0.92
7137533,0.12,0.355,0.525
7128346,0.02,0.105,0.875
7146082,0.02,0.105,0.875
7217231,0.005,0.095,0.9
7158505,0.035,0.14,0.825
7095667,0.05,0.22,0.73
7163652,0.025,0.09,0.885
7200751,0.02,0.14,0.84
7098988,0.04,0.235,0.725
7224614,0.085,0.395,0.52
7229159,0.02,0.15,0.83
7205405,0.03,0.13,0.84
7233145,0.095,0.3,0.605
7156596,0.07,0.275,0.655
7157379,0.01,0.055,0.935
7172205,0.04,0.225,0.735
7182786,0.06,0.255,0.685
7129234,0.005,0.07,0.925
7093304,0.085,0.38,0.535
7128672,0.01,0.1,0.89
